,Unnamed: 0.1,Unnamed: 0,Id,Score,Text
1239,1239,1239,1240,5,"I love the taste of real garlic - not the granulated or brined stuff. These are great flavoring agents, especially for popcorn as a liquid in glazes and rubs. Love the choice between roasted and raw, and a little goes a long way. I first bought this product 2 years ago. Despite using one or the other at least once a week, I am only now needing to replace them.<br />Yum!"
1240,1240,1240,1241,5,"I had heard about their prickly pear tea in a forum and decided to try it since I hadn't had any since I was in Arizona.  It was better than I remembered!  I tried it first hot and then used the remainder for ice tea and both were really good.  The company delivered super fast too which was great.  I recommend this tea highly, particularly if you like prickly pear teas."
1241,1241,1241,1242,1,"Loose prickly pear tea makes a great iced tea but it is very difficult to find in pure form.  This tea is black tea with prickly pear ""flavor"". The shipping cost is twice the cost of the tea.  If there is a prickly pear component it is all but undetectable when I drink it. It just tastes like regular black tea.  Very disappointing."
1242,1242,1242,1243,5,"Butternut Mountain Maple Syrup is the real deal. The grade B is wonderful on pancakes, or in coffee- just about on anything you'd like sweetened.<br />Delivery was timely and the product came as expected. I recommend this!"
1243,1243,1243,1244,5,"I just received my shipment and could hardly wait to try this product. We love &quot;slickers&quot; which is what we call them, instead of stickers because they can be removed so easily. My daughter designed signs to be  printed in reverse to use on her car windows. They printed beautifully (we  have 'The Print Shop' program). I am going to have a lot of fun with this  product because there are windows everywhere and other surfaces like tv  screens and computer monitors."
1244,1244,1244,1245,5,This was a really good idea and the final product is outstanding. I use the decals on my car window and everybody asks where i bought the decals i made.  Two thumbs up!
1245,1245,1245,1246,5,"After years of drinking Red Bull, Rockstar, Monster and some others, I have found the holy grail of energy drinks. It kicks in within 2-3 minutes and it lasts an entire work day. After seven hours or so, you gradually come down. There is no anxiety or disphoria when it wears off. You just get very sleepy when you finally rest.<br /><br />Redline Power Rush is the very best product on the market. If it were illegal I would buy it on the black market. 'Nuff said."
1246,1246,1246,1247,5,"The normal 15oz can is too much SPAM for one person.  The 7oz version is perfect for me to make two sandwiches.  I cut the block in half.  Each half I cut into 4 slices.  The 4 slices are perfect to lay on top of a toast.  With some salad green and 2nd toast, it becomes a quick and filling lunch sandwich when I hike or backpack (need sodium to replace electrolyte).  The 2nd half will become my 2nd sandwich if I do overnight backpacking (for dinner)."
1247,1247,1247,1248,5,Our family loves SPAM and Amazon makes it so easy and such a great deal to buy in bulk.  The 7-ounce size is perfect for our use.  Amazing what you can use SPAM for.  Add it to all your favorite recipes in place of other meats!  Super convenient to have it come in automatic shipments without having to give it a second thought!
1248,1248,1248,1249,5,It's a long time since Iv'e eaten Spam but I decided to give it a try. I always had left overs before but with this size can I simply enjoy every bit in one serving.
1249,1249,1249,1250,5,Well worth the price.  Very large chocolate truffles that taste amazing.  Can't wait for Amazon to get them again.  1 January 2012. Just browsed to the truffle page and had a mini heart attack when I saw the price.  They were $12.00 when I purchased them in 2011.
1250,1250,1250,1251,1,"So disappointed with this frosting.  The first time I used this frosting I was disappointed, but a year has gone by and I thought that maybe I had gotten a bad container.  I really should have thought twice about buying it again, but I wanted to give Pillsbury the benefit of the doubt.  Boy was I wrong in doing that.  Both times that I used it, the frosting pretty much 'sagged' off of the cake!  My cakes were definitely cooled.  I had even put the latest one in the freezer to slice into layers.  After thawing it in the fridge, I began to ice it.  Sure enough after putting the frosting on it just started to slide off of the cake (again)!  This product needs to either be marketed as cupcake frosting, the recipe needs tweaked, or it needs to be pulled off of the shelves all together.  Shame on me for trying it a second time!"
1251,1251,1251,1252,5,Excellent product.  Crab Cakes made with lump style crabmeat has been a family tradition during Christmas holidays for over 40 years.  Local grocery stores do not carry lump style and only offer fancy/minced crab meat which is OK but not as satisfatory as lump style.
1252,1252,1252,1253,3,"I bought this because of the good feedback and bad luck that I have had with canned crab. I was hoping that this product was different than  previous canned crab that I have had. Alas, it is just a little better. Unfortunately, canned crab just seems to be not very good and I have  to stick with fresh expensive crab."
1253,1253,1253,1254,5,THESE TREATS ARE THE ONLY ONES MY 14 YEAR OLD DOG WILL EAT. SHE LOVES THEM.
1254,1254,1254,1255,5,"She will play with it before eating it.  Since she is small it acts like a tiny ball for her.  They are expensive, but less so at Amazon than at a pet store."
1255,1255,1255,1256,5,I have three small dogs and these are one of their favorite treats!  I don't have to worry about them choking and I feel I am giving them a healthy treat!  Please don't ever stop making them Pet N Shape.
1256,1256,1256,1257,5,Terrific with English Triffle.  Beware though the pack of 6; each of the 6 containers makes about a gallon of pudding.
1257,1257,1257,1258,5,"After you've made the customary, authentic English trifle with Bird's custard powder you might not want to go back to the usual grocery-store pudding packages. I DID purchase a large quantity of Bird's custard power, the pack of six, but the packs have a longish shelf life, and I enjoyed sending a surprise pack/container to a friend who is originally from England.<br /><br />At Christmas, I will also include a container of Bird's custard powder to special relatives and friends so they can learn how easy it is to make excellent trifle with this product. For my non-English family and friends, I will include laminated instructions based on my own successes with Bird's custard recipe for trifle.<br /><br />English trifle is so easy to make with the following:  Bird's custard powder, store-bought pound cake, thawed frozen fruit, some sherry wine (or slightly sweetened juice from the thawed frozen fruit) poured over the small slices of cake. For the final touch, add non-dairy whipped ""creme."" Delicious and inexpensive! I highly recommend this product and am so pleased to be able to purchase it through Amazon. And the price for the six  containers is so very reasonable as to almost be unreal. Go for it!"
